content,score,Label
"applikasi bagus dan sangat membantu,,tapi kebanyakan fiture,penjelajahan di fiture shopee jadi lelet,,terkadang blenk,padahal kuota/signal/dan memori semua mendukung serta aplikasi sudah di perbaharui,,jadi tidak nyaman.",5,Positif
"apk belanja online yang sangat bagus namun sayangnya pengiriman sangat lama dimohon kurirnya dikasih tau lagi cara membedakan titik lokasi dan apa itu tempat kantor atau rumah masa barang saya sudah mau seminggu lebih tidak sampai"" dan malah disortir lagi tolong kurirnya dicari yang bisa membaca dan membedakan patokan alamatnya",1,Negatif
Kenapa tiap buka paylater malah buka iklan² penawaran..?? padahal kita cari nominal yg harus di bayar.. kan jadi nunggak kan tagihan nya.. mau liat nominal pembayaran bulanan aja gak ada di kolom paylater nya gimana mau tau harus bayar berapa tiap bulan nya kalok di ikon s payleter mya malah isi nya iklan doan ngga ada kolom buat masuk ke tagihan kayak dulu.. makin ribet tau susah nyari nya.. Tau² dah jatuh tempo jadi harus cari di kolom notifikasi bagian keuangan..,5,Positif
"saya kasih ulasan 5 karena sya asli pengguna shope bahkan member platium. namun saat ini sya ada keluhan yang dimana pas buka shopee itu larinya ke live video promo. tolong dong diperbaiki, kalau baru buka aplikasi jgn otomatik langsung ke live video. berat hp jadinya",5,Positif
"Tolong kembali kan jnt kami. Spx paketnya banyak yang gak sampai. Apalagi cod. Pasti gak sampai. Hilang di jalan. Area kalimantan. Selama pakai spx kurang lebih 6x, paket hilang dan tidak sampai ada 4x.",1,Negatif
"Aplikasinya sih bagus ,cuman agak berat aja gitu ,dan terlalu banyak notifikasi yang kurang penting ,karna mungkin diaplikasinya banyak game ,saran ilangin aja game yang kurang penting itu ,pokus pada pemasaran dan flash sale ,serta Gratis Ongkir Hehehe.🤪🤪🤪",5,Positif
Shoppe mempermudah beli barang yg ingin dibeli dan lengkap pilihan barangnya. Kalo bisa yg barang barang berkwalitas jadi pelanggan semakin percaya dg Shopee.,5,Positif
Secara aspek keseluruhannya memang sudah bagus. Saya hanya kasih saran untuk selalu meningkatkan performa aplikasinya. Soalnya saya coba install di hp lama saya sudah mulai lemot dan macet². Saya harap semoga bisa di optimalkan lagi walau sedikit demi sedikit. Sekian dari saya Terimakasih 🙏,5,Positif
"sering terjadi refund dana yang sangat lama, barang hilang di pengiriman, barang gagal dikirim exp spx. Ketika di komplain admin saling lempar masalah sampai 4x livechat",1,Negatif
"Sangat, sangat, dan sangat mengecewakan jasa pengiriman SPX EXPRES. Bahkan merugikan customer. Tolong perbaiki pelayanan jasa pengiriman SPX EXPRES nya!!! Paket saya 1 bulan lebih tidak di antar oleh kurir, padahal sudah sampai di kota saya paketnya! Tetapi kurir malah mengembalikan barang ke penjual dengan alasan ""PAKET DI TOLAK PEMBELI"", PADAHAL KURIR BELUM DATANG MENGANTAR DI ALAMAT SAYA SAMA SEKALI. sungguh kacau kurir SPX, suka membatalkan pengiriman barang customer!! SUNGGUH MENGECEWAKAN!",1,Negatif
Semua seller dan jasa kirim nya sekarang lelet telat lambat.. pake instant tetap datangnya besok.. pake reguler tetap telat 2-3 hari..dapat voucher telat juga ga bisa dipake,2,Negatif
"Proses pengiriman kurang profesional. Bisa dilihat dari setiap pesanan saya selalu melebihi estimasi yang diberikan, sebagai contoh: pertama-tama misalkan estimasi dibuat 9-10 Desember, kemudian estimasi diubah lagi ke 10-11 Desember. Dari situ sudah bisa dipastikan pesanan yang dipesan akan sampai di tanggal 11. Itu namanya scam. Sekian pengalaman dari setiap paket dari hari sampai kemudian hari. Sangat tidak memuaskan",1,Negatif
"Overal bagus, tapi aplikasinya kadang rada-rada bikin hp saya lag + bug, padahal ruangan saya memadai masih kosong 8.5gb. Bukan aplikasi game tapi bikin hp error, mohon diperhatikan perbaikan bugnya apa sudah lancar",2,Negatif
"Saya ingin supaya TIDAK terulang lagi tentang masalah salah pengiriman barang, ku harap yang ku inginkan yaitu disaat sudah memesan suatu barang, si penjual harap ngirim fotonya apakah barang itu yang dikirim kan SESUAI atau TIDAK,baru ketika sudah melihat foto dari penjual sesuai dengan yang diinginkan, boleh mengirim barangnya!.😠😓😫",1,Negatif
"bagus bgt banyak fiturnya. mau tf bisa, belanja apalagi. belanja apapun ada, ky token pulsa, bayar tagihan, n byk lagi. kurangnya shopee ga terlalu perhatiin setiap penjualan toko ngejual apa ajaa. kan ada tuh yg jual file buku digital, memangnya itu legal??",4,Positif
"Cukup puas dengan shopee. Saya sudah berhasil memesan beberapa barang, pengiriman barang tepat waktu, pembelian COD cukup mudah dan praktis juga banyak bebas ongkir ☺️👍",5,Positif
"Kenapa ke beranda gak bisa, jadi susah nyari barang. Ke beranda muncul tulisan ""tidak ada internet"" padahal pakai wifi. Shopeenya juga sudah di update. Maksudnya gimana ini ? Sering ada pembaruan tapi kok makin kesini makin gak jelas.",5,Positif
Spaylater nya aktifkan lagi cok... Udah dibayar lunas aja masih ngak jelas... kita telat juga kena denda kok.. situ juga lebih untung kok... tinggal diaktifin lagi terlalu bertele-tele Udah hampir setahun disuruh cek secara berkala bapak kao 🤮🤮🤮🤮,1,Negatif
"Kasih bintang 1 Jelek pelayanan csnya, proses pengembalian dana, bolak balik minta foto² video². Pdhl udah dikirim video unboxing, udah capek berurusan sama shopee, bbrp kali saya tahan-tahan, dikirim barang pecah msh sabar, dikirim barang salah msh sabar krn bakal repot ngurus pengembalian dana, terakhir seller salah kirim ukuran, dan ternyata sesuai prediksi saya, RIBET & pusat bantuan, cs gak punya solusi.",1,Negatif
"Untuk aplikasi nya oke, tapi banyak toko yang tidak aktif sehingga ketika kita pesan barang tidak dikirim akhirnya dibatalkan oleh sistem. Jadi cuma buang waktu saja",1,Negatif
Dengan adanya shopee aku sangat terbantu nggak perlu ke mana ke mana beli ini beli itu kan semua lengkap di shopee cuma kendalanya biasa barang yang di pesan itu kadang gk sesuai pesanan,4,Positif
"Tagihan paylater ku tiap bulan minimal 400rb kadang 600rb Tp gk pernah dikasih koin banyak biar bs belanja sering, eh koin ja susah dicari gk ad timbal balik,pihak sana yg untung kami yg beli jarang dikasih koin gede ato cashback/diskon gede pasti disusahkan dpt koin/diskon/cashback Malas belanja,Belanja BanyakKu cukup ampe akhir thn 2024 ja,2025 kurangi belanja online kalo tetap gk ad timbal balik, Sy bayar Biaya Layanan,Biaya Penanganan,Biaya CiciLan Tiap kali belanja Tp Miskin Koin/CSB/Diskon",1,Negatif
"Mengecewakan, semenjak pengiriman nya pakai spx express sering gagal dan ditolak pembeli padahal kurir belum ada menghubungi saya, kedepannya saya tidak akan belanja lagi di shopee dan beralih ke yang lain, sudah banyak saya lihat kasus yg sama seperti saya dan sampai sekarang masalah seperti ini belum jg teratasi. Shopee sungguh sangat mengecewakan!!!!!!",1,Negatif
"sangat buruk sekali sekarang shoppe pengiriman lama, padahal pesenan nya masih daerah jakarta, tapi pengiriman nya udah kaya mesen di Jawa tengah lama banget nyampe nya, tolong di perbaiki lagi ya. Seharusnya tanggal 6 nyampe sampe sekarang belom nyampe"" juga masih di transit terus dari kemarin"" kendalanya di mana ya Gimana ini shoppe pesanan saya udah 4 hari kaga nyampe"" sampe sekarang di transit terus dari kemarin gimana tanggapan nya ini shoppe",1,Negatif
"Barang lengkap, banyak promo dan murah. 10 tahun pake shopee ga pernah kecewa. Untuk SPinjam tolong naikkan limitnya terutama bagi pelanggan shopee yang sudah lama. Mantap shopee.",5,Positif
"Sangat merugikan pembeli. Barang tidak diterima tapi dinyatakan diterima. Sudah lapor ke Shopee tapi malah tidak ada solusi, malah saya disuruh balik tanyakan ke pihak toko. Kurir ekspedisi tidak dapat dilacak tapi didukung Shopee. Operator tidak dapat membuktikan pengiriman. Apakah Shopee mendukung dan kerjasama dengan toko fiktif? Toko yang saya tanya malah memblokir percakapan.",1,Negatif
"Saya ganti sebab setelah saya aktifkan Shopeepay nya , ShopeepayLaternya jadi hilang jadi saya belum menggunakan sudah tidak ada padahal saya mengaktifkan shopeepay itu karena agar nantinya bisa menggunakan ShopeePayLater Sangat kecewa sekali Dan hari ini saya isi saldo shopeepay tapi kenapa tidak bisa digunakan tercatat saldo tidak mencukupi padahal belanjanya kurang dari isi saldo",5,Positif
Aplikasi belanja terpercaya dan jaminan aman tapi akhir akhir ini aplikasinya lemot apa lagi di peta dan juga kurir lama pengirimannya kalo bisa di tambah lagi kontak kurir yang mau antar pesanan nya jadi lebih mudah lagi dan di betulkan peta agar bisa melacak pesanan di tingkatkan lagi kinerja nya,1,Negatif
"Kenapa sinyal shopee skarang jelek banget... buka apk lainnya aman² aja... yt, ig, tiktok, dll ringan aja... download apapun dari play store juga gampang banget..Tpi pas buka shopee...malah tidak ada sinyal.. padahal shopee nya udah update an terbaru",2,Negatif
"Kenapa versi yang sekarang sangat menggangu saat Baru buka aplikasi shopee, kenapa? Ya itu membuat saya merasa tidak nyaman dan otomatis ketika kita buka aplikasi kan langsung muncul live dan seperti video short, itu penggunaan kuota internet nya lumayan banyak Udh di clear cache dan hapus data di aplikasi masih aja sama hasilnya Untuk developer shopee, kalian mau jadi seperti tiktok apa YouTube? Kami yang cuma mau belanja jadi risih kalo baru buka shopee langsung di alihkan ke halaman live!!",1,Negatif
Bagus shope bisa bantu ketika mau beli lewat shope playter.... Bisa di kredit atau di talangin... Sama kalau butuh bisa pinjam.. Saran saya perbaiki lagi aplikasi sistem shope.ketika buka aplikasi mau cari produk apa aja lemot aplikasinya.perbaiki lagi yh sistem aplikasi sophe....terima kasih buat semua,5,Positif
"Makin ke sini, penjual sophe makin ga jelas. Barang yang di promosikan merek apa yang di jual merek apa. Di tambah lagi barang kalo ga ada stok gausah di post. Biar pembeli lebih gampang cari barang. Bner muncul di beranda pas di klik rata rata stoknya habis. Yg di jual malah barang yg kelas di bawahnya.",2,Negatif
ini kenapa *ups halaman sedang di perbaiki* terus yaaa berhari hari dan durasi nya lama pula ampun deh jd gak bisa cekout barang yg mau dibeli 🤦🤦 uninstal 💔,5,Positif
"Agak kecewa karena saya udah pernah penya aplikasi ini trus terhapus, trus download lgi di email & no yg sama mau cat pemjual dulu gak bisa katanya suruh masukin no tlfn dulu padahal sudah terdaftar di shoppe.",5,Positif
Tidak ada respon mengenai laporan pengajuan/kalau ada laporan kendala perihal kerusakan barang status di gantung chat cs selalu masuk dalam sesi dksh tgl janji dapat info kelanjutan tapi tidak kabar...menglur waktu saja aplikasi sudah besar begini tapi laporan tidak direspon malah diulur waktu parah amat,1,Negatif
kalo bisa aplikasinya diperbaiki lagi min soalnya waktu saya lg scroll scroll selalu balik sendiri atau nyendat gitu kalo kecepetan nyecrollnya ga lancar kayak di aplikasi sebelah,4,Positif
"Jelek banget shopee sekarang, ngatur ekspedisi seenaknya, maka rata rata dikasih nya Ekspedisi SPX, kaya taik pulak lelet bener ngirim paket kaya siput, asli males bgt pake ini aplikasi lama"" !!!!!",1,Negatif
"Alhamdulillah skrg Shopee lebih baik dari sebelumnya. Dulu gratis ongkir hanya sebatas kata, tapi masih bayar, sekarang gratis ongkir bener2. Yach dl pakai hemat barang nyampe 2 minggu ke atas yach mau g mau sebagai pelanggan otomatis nyari yg terendah, skrg pakai hemat udah nyampe dalam 10 hari. Shoope mantul, aq ubah bintangnya yg dl di bawah 5 sekarang kalau ada di atas 5 aq kasih di atas 5,,,, alhamdulillah beberapa keluarga aq sarankan belanja di Shopee dan alhamdulillah mereka juga puas",5,Positif
"Aplikasi bagus, sayang di pengiriman lamaaaaaaa sangat padahal pakai pengiriman yang sehari sampai, ini malah lebih dari 3 hari... Terus pengiriman reguler di aplikasi keterangan sedang di antar kurir ke alamat tujuan, namun di cek resi ternyata masih di kota penjual... aneh. Intinya kecewa.",1,Negatif
Shopee is the best...saya lebih suka belanja online d sini sebab harganya murah dan barangnya sesuai dgn yg d pesan dan pengirimannya slalu tepat waktu.kurirnya jg ramah2.Pokoknya rekomended banget buat belanja onlibe d sini.Sukses slalu shopee semoga tambah jaya dan semakin lebih baik memberikan kedepannya...,5,Positif
Bintang 2 aja soalnya sekarang ini tiap muncul iklannya dan kena sentuh dikiiit aja langsung gercep banget pindah aplikasi. Mana MAKSA pula. Bintang 2 buat developernya.,2,Negatif
Belanja dishopee online sdh sering sya belanja barang....tp saya lebih suka atau senang dan mengutamakan sistem pembayaran COD....trimkasih.klo COD berarti saling percya khususnya penjual.,5,Positif
"Maaf Ya Update terus,update trus .. Tapi makin di update makin kemana mana , Makin ngak jelas.kadang mau liat produk lambat nya minta ampun ,padahal jaringan Udah bagus,kirain kartu sy yg gak bagus ,tapi pake Wifi juga sama aja .pengemasan barang dari toko2 lambat,Belum lagi Ekpedisi SPX yg kalian pakai ,aduhh lamanya minta ampun,estimasi bisa lewat dari tanggal yg di tentukan,pesan barang bisa makan waktu seminggu.belum lagi Apk nya kadang sering mau keluar sendiri .payah lah shopee skrg ..",1,Negatif
"Aplikasi sering lag, kadang map sama chat error, beli di shopeefood atau pakai shopee instant sama drivernya digantung di pagar luar jadi sering hilang pesanan saya, kesel banget tolong diperbaiki dong, masa dari dulu gini terus. Sekarang ongkir shopeefood makin mahal malah chatnya error, bisa terima pesan kurir tapi ga bisa ngechat, akhirnya ujan2 saya nyari kurir nyasar, mana dimarahin lagi. Kalo ada rating 0 dah kukasi 0 nih aplikasi",1,Negatif
Toko Oren dgn harga yg memuaskan👍 Slalu menjadi langganan shopee harga murah barangnya juga bagus2 gratis ongkir lagi..skrg juga ada fitur cek dulu baru bayar jadi KLO barang yg dikirim ga sesuai bisa kita tolak..tengkyu shopee😘🫶,5,Positif
"Kmren saya beli smartwatch dari xiomi official store pake pengiriman instan, barang dicuri oleh kurir, ajukan pengembalian dana sangat lama harus 8 hari kerja, sudahlah rugi barang gk sampai rugi wktu juga, padahal sudah jelas jarak dri Toko ke kantor itu 30 menit tpi kurir menyelesaikan orderan kurang dri 10 menit... Pengalaman yang sangat tidak nyaman belanja di shopee, hati2",1,Negatif
"Secara keseluruhan app Shopee sangat membantu sy dalam berbelanja. Mohon untuk memperbaiki fitur PENCARIAN, fitur PENCARIAN sangat tidak akurat dan sulit untuk dipergunakan, sulit mencari barang. jangan mau kalah dengan app sebelah",4,Positif
Toko online yang sangat memudahkan dalam belanja walau pun masih ada aja penjual yang Ndak Jujur/bohong...video palsu dengan barang yang dijual tidak sesuai....kejujuran dan ketegasan harusnya digunakan. Diupdate terbaru upload poto di penilaian selalu tidak bisa...... Apakah hape saya atau app shopeenya.,5,Positif
"Aplikasi super lemot setelah upgrade, semua fitur di masukin 1 aplikasi, kaya video pendek itu gak sebegitu ngaruh di taruh apk toko online, Shrusnya apk itu simple mudah di gunakan, ringkas,padat,berbobot.. Dan di tahun 5 dec 2024 msalah pengembalian barang, pihak penjual suruh ajukan pengembalian barang setelah barang sampai namun eror, entah di sengaja atau tidak barang yg di kirim itu tidak berfungsi dengan baik, malah pihak shopee membatalkan pengajuan pengembalian emang anj**g pihak shope",2,Negatif
"Intinya makin jelek, aplikasi nya, CS nya, ekpedisi spx, semuanya sama sama buruk.. Pantas banyak yg beralih ke tokped atau tiktok.. Kinerja jelek",1,Negatif
"Utk beberapa Alasan, knp pemilihan kurir tdk bisa di pilih. Slalu di tentukan dan akhirnya kena biaya mahal 🤦‍♀️. Tolong dong, di perbaiki lagi. Kemarin order pakaian, padahal sesama jatim, kena 50rb ongkir. Duhhh... 😔😔. Beda ekspedisi tentu beda harga ongkir juga.",4,Positif
Developer tolong bagaimana aplikasi Shopee aku udah update malah gak bisa di guna in tiba tiba kembali sendiri dan ku hapus dan ku download lagi juga ga bisa. Mohon maaf ku kasih bintang 1 karena aku butuh banget aplikasi Shopee,1,Negatif
"Aplikasi yang sangat bagus Produknya lengkap dan beragam tapi sayang pilihan kurir cuma SPX aja gak bisa pakai yang lain, SPX pengiriman lama. Kenapa harga berapa produk berubah ketika sebelum dan sesudah dilakukan check out, jadi kesannya seperti menjebak konsumen.",1,Negatif
"APA INI,tidak bisa meng akses apapun..jaringan bermasalah,padahal koneksi stabil kuota internet jg masih banyak..sebagai user lama rasanya kecewa bgt,sudah beberapa hari gk bisa belanja!kalau masih seperti ini unninstall terpaksa",1,Negatif
Saya kecewa dengan penanganan masalah di shopee terutama expedisinya. Sangat buruk sering terlambat. Pengembalian barang yg katanya kurir akan jemput tp sama sekali kurir tdk pernah datang dan saya hrs menanggung kerugian akibat barang rusak.,1,Negatif
